label,text,clean_text
spam,WORLD CUP DHAMAKA - now get your new Airtel DTH connection + free installation @ Rs.999 & avail special benefits. To buy SMS ADTH to 56070. T&C Apply,world cup dhamaka get new airtel dth connection free installation avail special benefits buy sms adth tc apply
spam,World Class E-Housing by top Builder at unbeatable price&location in Sec.137 Noida expway A?2640* PSF Unparallel amenities  Finance frm all banks cal 95822229#,world class ehousing top builder unbeatable pricelocation noida expway psf unparallel amenities finance frm banks cal
spam,Recharge Alert from MTS: Validity of expiry on your MTS Data Card has already EXPIRED. Recharge with monthly STVs to continue usage - MTS,recharge alert mts validity expiry mts data card already expired recharge monthly stvs continue usage mts
spam,Feeling Low? Do you feel you lack confidence in yourself? ^Yes/No Reply to get tips on how to build your self-esteem.,feeling low feel lack confidence yesno reply get tips build selfesteem
spam,Recharge Alert from MTS : Validity of expiry on your MTS Data Card has already EXPIRED. Recharge with monthly STVs to continue usage - MTS,recharge alert mts validity expiry mts data card already expired recharge monthly stvs continue usage mts
spam,Receive money through mobile banking. Provide mobile no+MMID (9002158) for your a/c XXXXXXX9424 to remitter. For info call 1800-11-2211/visit www.sbi.co.in,receive money mobile banking provide mobile nommid ac remitter info call
spam,reat News! TICKET TO THAILAND -Extended till 27-2-10 with 6.50Lac Alredy qualfiars will get 3moere gift if they do 3Lac b/w 22th-28thFeb'10-Sent 4rm 160by2.co,reat news ticket thailand extended till alredy qualfiars get gift bw
spam,WORK on MOBILE.  Earn 5000+ Per day.  Easy and simple advertising activities CALL Ajit-9004545490 - Vertex Services.,work mobile earn per day easy simple advertising activities call vertex services
spam,reat Investment with assured return *Commercial space by AIMS Sanya *0km frm Delhi *Nr Metro Station *Sec-15 Noida @ 9500/sqft Call 995309696,reat investment assured return commercial space aims sanya frm delhi nr metro station noida call
spam,reat Deals at The MobileStore. Get Rs 100 Off on mobile purchases above Rs 5000. Rush offer valid till 21st Feb. Show MCoupon RPD897348602131 . T & C,reat deals mobilestore get rs mobile purchases rs rush offer valid till feb show mcoupon c
spam,reakng Price Barrier *Supertech presnts Xpandabl Villa's at Yamuna Xprsway *Near Ngt Safari/Racing Track *@26.9 lac onwrds *80% Bank Loan sms IT to 5499,reakng price barrier supertech presnts xpandabl villas yamuna xprsway near ngt safariracing track lac onwrds bank loan sms
spam,Ready  Dum MaroDum aur nayi movies ke songs sune apne mobile pe MTNL MUSIC STATION par.Dial karen 55000(TOLL FREE). Subcribe kare sirf Rs30/Month.,ready dum marodum aur nayi movies ke songs sune apne mobile pe mtnl music station pardial karen free subcribe kare sirf
spam,RC44=Rs40 Talktime!Recharge with RC44  get Rs40 Talktime and for 6months get FULL TALKTIME on all recharge of  Rs10 and above!All Local  STD at 50p/min.Call 14167,talktimerecharge get talktime get full talktime recharge aboveall local std
spam,RC31 STD Pack now comes with all STD calls@ 40p per min with Rs 11 Talktime. Tariff Validity 30days   Talktime Validty 3days.,std pack comes std calls per min rs talktime tariff validity talktime validty
spam,Meet The Characters Meet the mutants of 'X-Men: First Class'! Choose a character to find out what powers they possess: 1) Havoc 2) Mystique 3) Beast 4) Banshee ^1/2/3/4 Reply to get a video clip. ,meet characters meet mutants xmen first class choose character find powers possess havoc mystique beast banshee reply get video clip
spam,RC130-te Puro TT!Paan Rs130 main account TT totkhonat!Offr 04-06-11 porjonto.WB Class12 result jante sms korun WB12 space Roll No  pathan 543212222.Rs6/sms,puro ttpaan main account tt totkhonatoffr porjontowb result jante sms korun space roll pathan
spam,RC120 Fullest-Get Fullest Talktime of Rs120 on Easycharge of Rs.120 Today.Get Rs 106.79 instantly and the remaining Rs 13.21 within 48 hours. Recharge Today,fullestget fullest talktime easycharge todayget rs instantly remaining rs within hours recharge today
spam,RC10=10  RC30=30!Recharge with RC44  get Rs40 Talktime and for 6months enjoy FULL TALKTIME on all recharges of  Rs10 and above!All Local  STD at 50p/min.Call 14167,get talktime enjoy full talktime recharges aboveall local std
spam,RC 58 with Extra Benefits! Recharge with Rs.58 & Get 12000 local secs free to any network  Valid for 15 Days.Hurry Recharge Now. Limited Period Offer.,rc extra benefits recharge get local secs free network valid dayshurry recharge limited period offer
spam,Work from home&Earn Rs.7000/-m. Send Co.¿s SMS from PC to mobile users. Call-9333075338/9333075332 www.cyberjob.in-Sent 4rm 160by2.com,work homeearn send cos sms pc mobile users
spam,RBI hikes Repo   Reverse Repo rates by 25 bps each to 6.5% & 5.5%. Inflation forecast revised to 7% vs 5.5%. For more log on www.moneycontrol.com,rbi hikes repo reverse repo rates bps inflation forecast revised vs log
spam,Rate Revsng soon.Xperience Beachside Living.Supertch Holiday Village.Xpandabl Villas at Yamuna XprswaySize 1575/2200 sf@27 lac onwrdsCall: 9999060692,rate revsng soonxperience beachside livingsupertch holiday villagexpandabl villas yamuna xprswaysize lac onwrdscall
spam,Rate Revsng soon. Xperience Beachside Living. Supertch Holiday Village. Xpandabl Villas at Yamuna Xprsway Size 1575/2200 sf @27 lac onwrds Call-9711155919,rate revsng soon xperience beachside living supertch holiday village xpandabl villas yamuna xprsway size sf lac onwrds
spam,Rate Revsng soon. Xperience Beachside Living. Supertch Holiday Village. Xpandabl Villas at Yamuna Xprsway Size 1575/2200 sf @27 lac onwrds Call-9560210003,rate revsng soon xperience beachside living supertch holiday village xpandabl villas yamuna xprsway size sf lac onwrds
spam,Rate Revsng soon Xperience Beachside Livng Supertch Holiday Vilage Xpandabl Villas at Yamuna Xprsway Size 1575/2200 sq.ft. @27 lac onwrds Sms IP to 54999,rate revsng soon xperience beachside livng supertch holiday vilage xpandabl villas yamuna xprsway size sqft lac onwrds sms ip
spam,Think Big! Looking for a unique career path? Choose the relevant one for    yourself. 1) Writer 2) Hair Stylist 3) Voice Artiste 4) Documentary Filmmaker 5) Flair Bartender ^1/2/3/4/5 All your replies to Blyk on Aircel are free.,think big looking unique career path choose relevant one writer hair stylist voice artiste documentary filmmaker flair bartender replies blyk aircel free
spam,Dating Tips Don t be known as a date  dhakkan ! Here are some simple tips to ensure your first date results in more dates :) Choose an option: 1) Do s 2) Don ts ^1/2 Reply to get basic date rules to keep in mind. ,dating tips known date dhakkan simple tips ensure first date results dates choose option ts reply get basic date rules keep mind
spam,Rate Revsng soon Xperience Beachside Livng Supertch Holiday Vilage Xpandabl Villas at Yamuna Xprsway Size 1575/2200 sq.ft. @27 lac onwrds Sms ICF to 54999,rate revsng soon xperience beachside livng supertch holiday vilage xpandabl villas yamuna xprsway size sqft lac onwrds sms icf
spam,Rate revisng soon. Supertech presnts 2nd phase of CAPE TOWN at Sec74  Noida *2/3/4 bhk flat@29 lac onwrds *Adjoining 100 acres park Call-9560330007,rate revisng soon supertech presnts phase cape town noida bhk lac onwrds adjoining acres park
spam,Rate revisng soon. Supertech presnts 2nd phase of CAPE TOWN at Sec74  Noida *2/3/4 bhk flat@29 lac onwrds *Adjoining 100 acres park Call-9999652149,rate revisng soon supertech presnts phase cape town noida bhk lac onwrds adjoining acres park
spam,Work from home&Earn Rs.7000/-m. Send Co. s SMS from PC to mobile users. Call-9333075338/9333075332 www.cyberjob.in-Sent 4rm 160by2.com,work homeearn send co sms pc mobile users
spam,Rate revisng soon. Supertech presnts 2nd phase of *CAPE TOWN* at Sec74  Noida *2/3/4 bhk flat@29 lac onwrds *Adjoining 100 acres park Call-9891215530,rate revisng soon supertech presnts phase cape town noida bhk lac onwrds adjoining acres park
spam,Rate Revisng after 48 hours'Roti kapda aur Eco village'Noida Xtention*1Bhk 9.8 lac al inclusv*2Bhk 14.5 lac al incl.*Possesn 20 monthssms ICF to 5499,rate revisng hoursroti kapda aur eco villagenoida lac al lac al inclpossesn monthssms icf
spam,Rare Opportunity in Delhi!  Metroplex East. DDA Approved  Premium Retail/Office  Laxmi Nagar District Centre. Next 2 Metro. Possession 24Mths. Call.8826871425,rare opportunity delhi metroplex east dda approved premium retailoffice laxmi nagar district centre next metro possession
spam,L3 Level hiring in TOP Noida Bpo with 18k inhand sal+inc+US insurance C.service.Call us as limited seats available.Uk & Dayshift also available.Sonam/9871389382,level hiring top noida bpo inhand salincus insurance cservicecall us limited seats availableuk dayshift also
spam,Ranja Rick ar Reshmi ki parbe school-e bhorti hote?1.Hya 2.Na TYPE:DMN<space>1/2 pathan 9246113355  Dekhun DADAMONI Mon-Fri7.30pm Rupashi Banglay ar jitun prize,ranja rick ar reshmi ki parbe schoole bhorti pathan dekhun dadamoni rupashi banglay ar jitun prize
spam,Rango Ka Tyohar Holi ka Hota Hai .Janiye Es Bar ki Holi Aapke liye kya sandesh Lekar Aayi hai dial 53300.Rs 6/m Reliance,rango ka tyohar holi ka hota hai janiye es bar ki holi aapke liye kya sandesh lekar aayi hai dial reliance
spam,Champions League Manchester United will clash with which European team in the final of the Champions League? 1) Chelsea 2) Barcelona 3) Real Madrid ^1/2/3 All your replies to Blyk on Aircel are free. ,champions league manchester united clash european team final champions league chelsea barcelona real madrid replies blyk aircel free
spam,Ramprastha SKyz Ultra Luxury Apts On Dwarka Xpresway @Reasonable rates   3bhk Starting 56 lacs wid A.cs/ Modular kitchen  Wooden Flooring .Call 9999210532,ramprastha skyz ultra luxury apts dwarka xpresway reasonable rates starting lacs wid acs modular kitchen wooden flooring call
spam,RAMPRASTHA SKYZ PREMIUM CONDOMINIUMS IN SEC 37-D GGN *0KM FROM DWARKA EXP & METRO *450 ACRES TOWNSHIP *AC APPT AVAIL INAUGURAL DISCT SMS DH TO 5676706,ramprastha skyz premium condominiums sec ggn dwarka exp metro acres township ac appt avail inaugural disct sms dh
spam,Ramprastha launches THE EDGE 2/3/4BHK premium homes in sec 37D Gurgaon   Adjacent to Dwarka exp way. NO EMI till possession.Call 9999311004 sms TSEED to 56070,ramprastha launches edge premium homes sec gurgaon adjacent dwarka exp way emi till possessioncall sms tseed
spam,Ramprastha has Launched The Edge Towers in Gurgaon  @2800/-*Home Loan @ 0*% Just Pay 15% Now & EMI Starts On Possession 2/3/4 BHK Luxurious Flats Cal- 9650988282,ramprastha launched edge towers gurgaon loan pay emi starts possession bhk luxurious flats cal
spam,WORK FROM HOME  US BASED MNC  EARN EXTRA INCOME UP TO 30K TO 1LAK. FOR APPOINTMENT CALL Chetanya 9268192641.,work home us based mnc earn extra income appointment call chetanya
spam,RAMPRASTHA *SKYZ* PRICE REVISING SOON *450 ACRES TOWNSHIP *PREMIUM APPTS SEC 37-D GURGAON *0KM FROM DWARKA EXP & METRO *AC APPARTMENTS sms SKYZ to 53456,ramprastha skyz price revising soon acres township premium appts sec gurgaon dwarka exp metro ac appartments sms skyz
spam,RAMPRASTHA 'SKYZ' PRICE REVISING SOON PREMIUM APPTS IN SEC 37-D GURGAON,ramprastha skyz price revising soon premium appts sec gurgaon
spam,Ramprastha  Launches SKYZ 3BHK FULLY AC APPARMENT 10 minutes from Honda Chowk NH-8   Dwarka Exp Sec-37D Ggn   Just Rs.3250/-sq ft .for best deal Call :-8800895405,ramprastha launches skyz fully ac apparment minutes honda chowk dwarka exp ggn ft best deal call
spam,Rakhte Hai Dil Me Jis Baat Ko!Janna Chahte Hai Woh Kya Kehna Chahte Hai Apko?Sms HEART (Apka Naam) to 53131.Eg HEART NITI.Rs 3/Sms.Reliance,rakhte hai dil jis baat kojanna chahte hai woh kya kehna chahte hai apkosms heart apka naam heart nitirs
spam,Rakhiye unlimited ganne   jokes apne my zone mein bilkul FREE   Kisi bhi song ko sunte hue 5 dabayen. Sirf Mitti Ke Rang mein   Dial 543340 Toll Free.,rakhiye unlimited ganne jokes apne zone mein bilkul free kisi bhi song ko sunte hue dabayen sirf mitti ke rang mein dial toll free
spam,Ideal Summer Fabric Wrong fabrics make your skin itch in the summer? Here are some light  breathable cotton fabrics to sooth your skin in the summer. ^Yes All your interactions with Blyk on Aircel are free. ,ideal summer fabric wrong fabrics make skin itch summer light breathable cotton fabrics sooth skin summer yes interactions blyk aircel free
spam,Raheja Builders Presenting Raheja Shilas Fully A.C.independent floors@4175sqft@Dwrka Xprswy Wid mod kitchen@affordable price. For Best Deal. sms UN to 53456,raheja builders presenting raheja shilas fully acindependent xprswy wid mod price best deal sms un
spam,Raghu ki *#%+& ..... How the **** does he get away with this... Watch Roadies 8 tonight @ 7pm   to catch the madness. Only on MTV.,raghu ki get away watch roadies tonight catch madness mtv
spam,raffic Alert ab aapko batayega kahan hai traffic zyada. Dial karein *646*735# (toll-free) aur paayein Traffic Alert kewal Re1/Din mein,raffic alert ab aapko batayega kahan hai traffic zyada dial karein tollfree aur paayein traffic alert kewal mein
spam,R/R recommends: LOGIX BLOSSOM GREENS.*2/3/4BHk Apts.*Sec143 on Noida X-way & FNG.*Possession in 18 mnths.*Starting BSP@23.52L on DP.For booking sms REN to 53456,rr recommends logix blossom noida xway fngpossession mnthsstarting dpfor booking sms ren
spam,R/R recommends: LOGIX BLOSSOM GREENS.*2/3/4BHk Apts.*Sec143 on Noida X-way & FNG.*Possession in 18 mnths.*Starting BSP@22.21L on DP.For booking.sms REN to 53456,rr recommends logix blossom noida xway fngpossession mnthsstarting dpfor bookingsms ren
spam,Your wait is over!  Releasing limited Golf Plots on X-way by reputed developer. 150sqyd onward. For priority booking sms BOP to 56677,wait releasing limited golf plots xway reputed developer onward priority booking sms bop
